invoice_id,customer_code,product_code,quantity,unit_price,invoice_date,row_id,revenue,date,weekday,weekday_num,year_month
110,customer44,855162410,2.0,1782330,15/02/1404,5,3564660,2025-05-05,Monday,0,2025-05
110,customer44,92632,12.0,1567720,15/02/1404,6,18812640,2025-05-05,Monday,0,2025-05
110,customer44,807311110,6.0,60500,15/02/1404,7,363000,2025-05-05,Monday,0,2025-05
110,customer44,855121244,2.0,1952170,15/02/1404,8,3904340,2025-05-05,Monday,0,2025-05
110,customer44,807311125,1.0,340890,15/02/1404,9,340890,2025-05-05,Monday,0,2025-05
110,customer44,323045,1.0,10862700,15/02/1404,10,10862700,2025-05-05,Monday,0,2025-05
110,customer44,855311240,2.0,35382710,15/02/1404,11,70765420,2025-05-05,Monday,0,2025-05
110,customer44,855121906,1.0,1102200,15/02/1404,12,1102200,2025-05-05,Monday,0,2025-05
110,customer44,855121908,2.0,2337060,15/02/1404,13,4674120,2025-05-05,Monday,0,2025-05
110,customer44,855311135,1.0,12488410,15/02/1404,14,12488410,2025-05-05,Monday,0,2025-05
110,customer44,855311134,1.0,10080400,15/02/1404,15,10080400,2025-05-05,Monday,0,2025-05
110,customer44,813121016,400.0,339240,15/02/1404,16,135696000,2025-05-05,Monday,0,2025-05
110,customer44,855121102,4.0,587950,15/02/1404,17,2351800,2025-05-05,Monday,0,2025-05
110,customer44,807311113,12.0,113960,15/02/1404,18,1367520,2025-05-05,Monday,0,2025-05
110,customer44,855121142,2.0,1139270,15/02/1404,19,2278540,2025-05-05,Monday,0,2025-05
110,customer44,641436,2.0,11215930,15/02/1404,20,22431860,2025-05-05,Monday,0,2025-05
110,customer44,641202,29.0,2611400,15/02/1404,21,75730600,2025-05-05,Monday,0,2025-05
110,customer44,641426,1.0,10681990,15/02/1404,22,10681990,2025-05-05,Monday,0,2025-05
110,customer44,855121235,4.0,1051710,15/02/1404,23,4206840,2025-05-05,Monday,0,2025-05
110,customer44,371016,170.0,32780,15/02/1404,24,5572600,2025-05-05,Monday,0,2025-05
110,customer44,371020,10.0,41470,15/02/1404,25,414700,2025-05-05,Monday,0,2025-05
110,customer44,855162642,19.0,1853280,15/02/1404,26,35212320,2025-05-05,Monday,0,2025-05
110,customer44,547,10.0,67650,15/02/1404,27,676500,2025-05-05,Monday,0,2025-05
110,customer44,323075,1.0,14951400,15/02/1404,28,14951400,2025-05-05,Monday,0,2025-05
110,customer44,855121188,2.0,927410,15/02/1404,29,1854820,2025-05-05,Monday,0,2025-05
110,customer44,813141025,10.0,953480,15/02/1404,30,9534800,2025-05-05,Monday,0,2025-05
110,customer44,641412,2.0,6115230,15/02/1404,31,12230460,2025-05-05,Monday,0,2025-05
110,customer44,807261401,50.0,24640,15/02/1404,32,1232000,2025-05-05,Monday,0,2025-05
111,customer1,819161020,140.0,258280,13/02/1404,1,36159200,2025-05-03,Saturday,5,2025-05
113,customer45,1159,1.0,1070000,16/02/1404,1,1070000,2025-05-06,Tuesday,1,2025-05
113,customer45,1145,4.0,230000,16/02/1404,2,920000,2025-05-06,Tuesday,1,2025-05
113,customer45,1144,2.0,675000,16/02/1404,3,1350000,2025-05-06,Tuesday,1,2025-05
113,customer45,1146,2.0,1130000,16/02/1404,4,2260000,2025-05-06,Tuesday,1,2025-05
113,customer45,1148,5.0,405000,16/02/1404,5,2025000,2025-05-06,Tuesday,1,2025-05
113,customer45,1150,6.0,340000,16/02/1404,6,2040000,2025-05-06,Tuesday,1,2025-05
113,customer45,1149,2.0,630000,16/02/1404,7,1260000,2025-05-06,Tuesday,1,2025-05
113,customer45,1151,1.0,1115000,16/02/1404,8,1115000,2025-05-06,Tuesday,1,2025-05
113,customer45,1138,2.0,310000,16/02/1404,9,620000,2025-05-06,Tuesday,1,2025-05
113,customer45,1137,0.0833,8560000,16/02/1404,10,713048,2025-05-06,Tuesday,1,2025-05
113,customer45,1136,2.0,3840000,16/02/1404,11,7680000,2025-05-06,Tuesday,1,2025-05
113,customer45,1134,1.0,7280000,16/02/1404,12,7280000,2025-05-06,Tuesday,1,2025-05
113,customer45,1135,2.0,5040000,16/02/1404,13,10080000,2025-05-06,Tuesday,1,2025-05
113,customer45,1142,16.0,194000,16/02/1404,14,3104000,2025-05-06,Tuesday,1,2025-05
113,customer45,1141,10.0,400000,16/02/1404,15,4000000,2025-05-06,Tuesday,1,2025-05
113,customer45,1140,10.0,520000,16/02/1404,16,5200000,2025-05-06,Tuesday,1,2025-05
114,customer45,855321209,2.0,45540,16/02/1404,1,91080,2025-05-06,Tuesday,1,2025-05
114,customer45,855321617,2.0,122100,16/02/1404,2,244200,2025-05-06,Tuesday,1,2025-05
114,customer45,855321109,4.0,70840,16/02/1404,3,283360,2025-05-06,Tuesday,1,2025-05
114,customer45,855341341,2.0,669020,16/02/1404,4,1338040,2025-05-06,Tuesday,1,2025-05
114,customer45,855341409,6.0,1342440,16/02/1404,5,8054640,2025-05-06,Tuesday,1,2025-05
114,customer45,962,5.0,547580,16/02/1404,6,2737900,2025-05-06,Tuesday,1,2025-05
114,customer45,855321709,2.0,55440,16/02/1404,7,110880,2025-05-06,Tuesday,1,2025-05
114,customer45,819121020,92.0,338140,16/02/1404,8,31108880,2025-05-06,Tuesday,1,2025-05
114,customer45,819121032,24.0,1078660,16/02/1404,9,25887840,2025-05-06,Tuesday,1,2025-05
114,customer45,855321309,6.0,115830,16/02/1404,10,694980,2025-05-06,Tuesday,1,2025-05
114,customer45,855321605,10.0,80190,16/02/1404,11,801900,2025-05-06,Tuesday,1,2025-05
114,customer45,855321105,10.0,40700,16/02/1404,12,407000,2025-05-06,Tuesday,1,2025-05
114,customer45,855321301,40.0,43890,16/02/1404,13,1755600,2025-05-06,Tuesday,1,2025-05
114,customer45,855321305,20.0,69080,16/02/1404,14,1381600,2025-05-06,Tuesday,1,2025-05
114,customer45,855321101,14.0,33330,16/02/1404,15,466620,2025-05-06,Tuesday,1,2025-05
114,customer45,855321505,8.0,87340,16/02/1404,16,698720,2025-05-06,Tuesday,1,2025-05
114,customer45,855341301,12.0,436370,16/02/1404,17,5236440,2025-05-06,Tuesday,1,2025-05
114,customer45,819141025,52.0,460350,16/02/1404,18,23938200,2025-05-06,Tuesday,1,2025-05
114,customer45,855341401,3.0,992970,16/02/1404,19,2978910,2025-05-06,Tuesday,1,2025-05
114,customer45,861645155,2.0,2375560,16/02/1404,20,4751120,2025-05-06,Tuesday,1,2025-05
114,customer45,855321201,8.0,31900,16/02/1404,21,255200,2025-05-06,Tuesday,1,2025-05
114,customer45,807261401,28.0,24640,16/02/1404,22,689920,2025-05-06,Tuesday,1,2025-05
114,customer45,855321621,2.0,144870,16/02/1404,23,289740,2025-05-06,Tuesday,1,2025-05
115,customer46,879516108,3.0,36600000,16/02/1404,1,109800000,2025-05-06,Tuesday,1,2025-05
115,customer46,879516110,4.0,48800000,16/02/1404,2,195200000,2025-05-06,Tuesday,1,2025-05
115,customer46,645,1.0,511000000,16/02/1404,3,511000000,2025-05-06,Tuesday,1,2025-05
116,customer46,879177,1.0,9500000,16/02/1404,1,9500000,2025-05-06,Tuesday,1,2025-05
116,customer46,879162,2.0,3200000,16/02/1404,2,6400000,2025-05-06,Tuesday,1,2025-05
116,customer46,879161,2.0,2400000,16/02/1404,3,4800000,2025-05-06,Tuesday,1,2025-05
116,customer46,879148,14.0,450000,16/02/1404,4,6300000,2025-05-06,Tuesday,1,2025-05
116,customer46,879001,1.0,9000000,16/02/1404,5,9000000,2025-05-06,Tuesday,1,2025-05
116,customer46,879245,1.0,2900000,16/02/1404,6,2900000,2025-05-06,Tuesday,1,2025-05
116,customer46,879516116,0.5,1500000,16/02/1404,7,750000,2025-05-06,Tuesday,1,2025-05
116,customer46,879516127,7.0,6268350,16/02/1404,8,43878450,2025-05-06,Tuesday,1,2025-05
116,customer46,118,12.0,60000,16/02/1404,9,720000,2025-05-06,Tuesday,1,2025-05
116,customer46,115,2.0,40000,16/02/1404,10,80000,2025-05-06,Tuesday,1,2025-05
116,customer46,641524,2.0,4180000,16/02/1404,11,8360000,2025-05-06,Tuesday,1,2025-05
116,customer46,641522,1.0,3521980,16/02/1404,12,3521980,2025-05-06,Tuesday,1,2025-05
116,customer46,641642,1.0,3598540,16/02/1404,13,3598540,2025-05-06,Tuesday,1,2025-05
116,customer46,1233,1.0,500000,16/02/1404,14,500000,2025-05-06,Tuesday,1,2025-05
116,customer46,121180,6.0,476520,16/02/1404,15,2859120,2025-05-06,Tuesday,1,2025-05
116,customer46,611,1.0,600000,16/02/1404,16,600000,2025-05-06,Tuesday,1,2025-05
118,customer43,855341221,10.0,1492590,18/02/1404,1,14925900,2025-05-08,Thursday,3,2025-05
118,customer43,341901,20.0,659840,18/02/1404,2,13196800,2025-05-08,Thursday,3,2025-05
118,customer43,855341345,10.0,939840,18/02/1404,3,9398400,2025-05-08,Thursday,3,2025-05
118,customer43,855321617,30.0,122100,18/02/1404,4,3663000,2025-05-08,Thursday,3,2025-05
118,customer43,855321109,10.0,70840,18/02/1404,5,708400,2025-05-08,Thursday,3,2025-05
118,customer43,855341121,10.0,902770,18/02/1404,6,9027700,2025-05-08,Thursday,3,2025-05
118,customer43,855341801,10.0,1966910,18/02/1404,7,19669100,2025-05-08,Thursday,3,2025-05
118,customer43,855321301,250.0,43890,18/02/1404,8,10972500,2025-05-08,Thursday,3,2025-05
118,customer43,855341401,30.0,992970,18/02/1404,9,29789100,2025-05-08,Thursday,3,2025-05
119,customer43,879273,200.0,155430,22/02/1404,1,31086000,2025-05-12,Monday,0,2025-05
119,customer43,819121020,420.0,338140,22/02/1404,2,142018800,2025-05-12,Monday,0,2025-05
120,customer31,855212402,48.0,1719850,20/02/1404,1,82552800,2025-05-10,Saturday,5,2025-05
120,customer31,855311240,2.0,35382710,20/02/1404,2,70765420,2025-05-10,Saturday,5,2025-05
120,customer31,855321605,120.0,80190,20/02/1404,3,9622800,2025-05-10,Saturday,5,2025-05
120,customer31,855341301,240.0,436370,20/02/1404,4,104728800,2025-05-10,Saturday,5,2025-05
120,customer31,819141025,400.0,460350,20/02/1404,5,184140000,2025-05-10,Saturday,5,2025-05
120,customer31,819141020,700.0,291720,20/02/1404,6,204204000,2025-05-10,Saturday,5,2025-05
120,customer31,855341401,60.0,992970,20/02/1404,7,59578200,2025-05-10,Saturday,5,2025-05
120,customer31,855321505,100.0,87340,20/02/1404,8,8734000,2025-05-10,Saturday,5,2025-05
120,customer31,819141032,80.0,868230,20/02/1404,9,69458400,2025-05-10,Saturday,5,2025-05
120,customer31,855321101,360.0,33330,20/02/1404,10,11998800,2025-05-10,Saturday,5,2025-05
120,customer31,855321301,750.0,43890,20/02/1404,11,32917500,2025-05-10,Saturday,5,2025-05
120,customer31,855321305,150.0,69080,20/02/1404,12,10362000,2025-05-10,Saturday,5,2025-05
120,customer31,855321501,340.0,61710,20/02/1404,13,20981400,2025-05-10,Saturday,5,2025-05
120,customer31,855341201,160.0,680020,20/02/1404,14,108803200,2025-05-10,Saturday,5,2025-05
120,customer31,861645151,55.0,1600060,20/02/1404,15,88003300,2025-05-10,Saturday,5,2025-05
120,customer31,855121142,30.0,1139270,20/02/1404,16,34178100,2025-05-10,Saturday,5,2025-05
120,customer31,819121020,140.0,338140,20/02/1404,17,47339600,2025-05-10,Saturday,5,2025-05
120,customer31,819121032,80.0,1078660,20/02/1404,18,86292800,2025-05-10,Saturday,5,2025-05
120,customer31,855213402,20.0,3091330,20/02/1404,19,61826600,2025-05-10,Saturday,5,2025-05
120,customer31,855321371,190.0,71390,20/02/1404,20,13564100,2025-05-10,Saturday,5,2025-05
120,customer31,855212410,20.0,3173280,20/02/1404,21,63465600,2025-05-10,Saturday,5,2025-05
120,customer31,855211302,6.0,2593910,20/02/1404,22,15563460,2025-05-10,Saturday,5,2025-05
120,customer31,855211310,4.0,2833820,20/02/1404,23,11335280,2025-05-10,Saturday,5,2025-05
120,customer31,855121402,15.0,1476200,20/02/1404,24,22143000,2025-05-10,Saturday,5,2025-05
123,customer1,962,3.0,656150,26/02/1404,1,1968450,2025-05-16,Friday,4,2025-05
123,customer1,1405,100.0,56430,26/02/1404,2,5643000,2025-05-16,Friday,4,2025-05
123,customer1,879273,200.0,155430,26/02/1404,3,31086000,2025-05-16,Friday,4,2025-05
123,customer1,879272,200.0,121440,26/02/1404,4,24288000,2025-05-16,Friday,4,2025-05
124,customer1,1138,8.0,310000,26/02/1404,1,2480000,2025-05-16,Friday,4,2025-05
124,customer1,1249,2.0,435000,26/02/1404,2,870000,2025-05-16,Friday,4,2025-05
124,customer1,1272,4.0,245000,26/02/1404,3,980000,2025-05-16,Friday,4,2025-05
125,customer17,287,1.0,2500000,27/02/1404,1,2500000,2025-05-17,Saturday,5,2025-05
127,customer47,92632,16.0,1567720,27/02/1404,1,25083520,2025-05-17,Saturday,5,2025-05
128,customer43,807261401,150.0,24640,28/02/1404,1,3696000,2025-05-18,Sunday,6,2025-05
128,customer43,819121020,48.0,338140,28/02/1404,2,16230720,2025-05-18,Sunday,6,2025-05
128,customer43,855341309,95.0,520080,28/02/1404,3,49407600,2025-05-18,Sunday,6,2025-05
128,customer43,855321301,250.0,43890,28/02/1404,4,10972500,2025-05-18,Sunday,6,2025-05
128,customer43,855341301,120.0,436370,28/02/1404,5,52364400,2025-05-18,Sunday,6,2025-05
128,customer43,819141020,280.0,291720,28/02/1404,6,81681600,2025-05-18,Sunday,6,2025-05
130,customer41,855161102,1.0,1115180,28/02/1404,1,1115180,2025-05-18,Sunday,6,2025-05
130,customer41,855161302,10.0,2151820,28/02/1404,2,21518200,2025-05-18,Sunday,6,2025-05
130,customer41,855121142,2.0,1139270,28/02/1404,3,2278540,2025-05-18,Sunday,6,2025-05
130,customer41,807311110,5.0,60500,28/02/1404,4,302500,2025-05-18,Sunday,6,2025-05
130,customer41,855161710,1.0,1369500,28/02/1404,5,1369500,2025-05-18,Sunday,6,2025-05
130,customer41,813121020,28.0,598950,28/02/1404,6,16770600,2025-05-18,Sunday,6,2025-05
130,customer41,417,1.0,1000000,28/02/1404,7,1000000,2025-05-18,Sunday,6,2025-05
130,customer41,855121102,6.0,587950,28/02/1404,8,3527700,2025-05-18,Sunday,6,2025-05
130,customer41,813121016,8.0,339240,28/02/1404,9,2713920,2025-05-18,Sunday,6,2025-05
130,customer41,118,3.0,60000,28/02/1404,10,180000,2025-05-18,Sunday,6,2025-05
131,customer48,1136,50.0,3840000,18/02/1404,1,192000000,2025-05-08,Thursday,3,2025-05
131,customer48,1135,25.0,5040000,18/02/1404,2,126000000,2025-05-08,Thursday,3,2025-05
131,customer48,1134,25.0,7280000,18/02/1404,3,182000000,2025-05-08,Thursday,3,2025-05
133,customer49,855121190,2.0,1226060,29/02/1404,1,2452120,2025-05-19,Monday,0,2025-05
133,customer49,371020,14.0,41470,29/02/1404,2,580580,2025-05-19,Monday,0,2025-05
133,customer49,855141502,1.0,1864830,29/02/1404,3,1864830,2025-05-19,Monday,0,2025-05
133,customer49,855162402,2.0,1302730,29/02/1404,4,2605460,2025-05-19,Monday,0,2025-05
133,customer49,813121020,22.0,598850,29/02/1404,5,13174700,2025-05-19,Monday,0,2025-05
133,customer49,855121906,1.0,1102200,29/02/1404,6,1102200,2025-05-19,Monday,0,2025-05
134,customer50,855141102,14.0,1196910,29/02/1404,1,16756740,2025-05-19,Monday,0,2025-05
135,customer44,855141102,2.0,1196910,29/02/1404,1,2393820,2025-05-19,Monday,0,2025-05
136,customer6,879516203,15.0,400000,29/02/1404,1,6000000,2025-05-19,Monday,0,2025-05
136,customer6,879091,5.6,630000,29/02/1404,2,3528000,2025-05-19,Monday,0,2025-05
136,customer6,807261401,12.0,24640,29/02/1404,3,295680,2025-05-19,Monday,0,2025-05
136,customer6,879157,7.0,250000,29/02/1404,4,1750000,2025-05-19,Monday,0,2025-05
136,customer6,641412,2.0,6115230,29/02/1404,5,12230460,2025-05-19,Monday,0,2025-05
136,customer6,1438,84.0,320540,29/02/1404,6,26925360,2025-05-19,Monday,0,2025-05
136,customer6,855161302,7.0,2151820,29/02/1404,7,15062740,2025-05-19,Monday,0,2025-05
136,customer6,855162642,5.0,1853280,29/02/1404,8,9266400,2025-05-19,Monday,0,2025-05
136,customer6,855616102,1.0,1115180,29/02/1404,9,1115180,2025-05-19,Monday,0,2025-05
136,customer6,855321705,2.0,36630,29/02/1404,10,73260,2025-05-19,Monday,0,2025-05
136,customer6,371020,78.0,41470,29/02/1404,11,3234660,2025-05-19,Monday,0,2025-05
136,customer6,641436,2.0,11215930,29/02/1404,12,22431860,2025-05-19,Monday,0,2025-05
136,customer6,641202,20.0,2611400,29/02/1404,13,52228000,2025-05-19,Monday,0,2025-05
136,customer6,323035,1.0,9889000,29/02/1404,14,9889000,2025-05-19,Monday,0,2025-05
136,customer6,855121235,4.0,1051710,29/02/1404,15,4206840,2025-05-19,Monday,0,2025-05
136,customer6,855311134,2.0,10080400,29/02/1404,16,20160800,2025-05-19,Monday,0,2025-05
136,customer6,855121432,2.0,2409880,29/02/1404,17,4819760,2025-05-19,Monday,0,2025-05
136,customer6,400,82.0,350000,29/02/1404,18,28700000,2025-05-19,Monday,0,2025-05
136,customer6,855311136,2.0,14983540,29/02/1404,19,29967080,2025-05-19,Monday,0,2025-05
136,customer6,855121906,2.0,1102200,29/02/1404,20,2204400,2025-05-19,Monday,0,2025-05
136,customer6,417,1.0,1000000,29/02/1404,21,1000000,2025-05-19,Monday,0,2025-05
136,customer6,855162410,2.0,1782330,29/02/1404,22,3564660,2025-05-19,Monday,0,2025-05
136,customer6,92632,1.8,1567720,29/02/1404,23,2821896,2025-05-19,Monday,0,2025-05
136,customer6,807311125,1.0,340890,29/02/1404,24,340890,2025-05-19,Monday,0,2025-05
136,customer6,323065,1.0,13808520,29/02/1404,25,13808520,2025-05-19,Monday,0,2025-05
136,customer6,807311110,2.0,60500,29/02/1404,26,121000,2025-05-19,Monday,0,2025-05
136,customer6,641940,1.0,10931140,29/02/1404,27,10931140,2025-05-19,Monday,0,2025-05
136,customer6,855162436,2.0,6397710,29/02/1404,28,12795420,2025-05-19,Monday,0,2025-05
136,customer6,813121020,55.0,598950,29/02/1404,29,32942250,2025-05-19,Monday,0,2025-05
136,customer6,855161710,2.0,1369500,29/02/1404,30,2739000,2025-05-19,Monday,0,2025-05
136,customer6,855162402,8.0,1302730,29/02/1404,31,10421840,2025-05-19,Monday,0,2025-05
136,customer6,118,2.0,60000,29/02/1404,32,120000,2025-05-19,Monday,0,2025-05
136,customer6,855121102,2.0,587950,29/02/1404,33,1175900,2025-05-19,Monday,0,2025-05
136,customer6,807311113,5.0,113960,29/02/1404,34,569800,2025-05-19,Monday,0,2025-05
136,customer6,813121016,590.0,339240,29/02/1404,35,200151600,2025-05-19,Monday,0,2025-05
137,customer51,819161020,4.0,258280,29/02/1404,1,1033120,2025-05-19,Monday,0,2025-05
137,customer51,855141302,1.0,3167670,29/02/1404,2,3167670,2025-05-19,Monday,0,2025-05
137,customer51,855341705,3.0,397980,29/02/1404,3,1193940,2025-05-19,Monday,0,2025-05
137,customer51,855321605,2.0,80190,29/02/1404,4,160380,2025-05-19,Monday,0,2025-05
137,customer51,813121016,7.0,339240,29/02/1404,5,2374680,2025-05-19,Monday,0,2025-05
137,customer51,813121102,2.0,578950,29/02/1404,6,1157900,2025-05-19,Monday,0,2025-05
137,customer51,118,1.0,60000,29/02/1404,7,60000,2025-05-19,Monday,0,2025-05
137,customer51,855321301,12.0,43890,29/02/1404,8,526680,2025-05-19,Monday,0,2025-05
137,customer51,855341301,2.0,436370,29/02/1404,9,872740,2025-05-19,Monday,0,2025-05
138,customer51,1142,4.0,194000,09/02/1404,1,776000,2025-04-29,Tuesday,1,2025-04
138,customer51,1136,0.166,3840000,09/02/1404,2,637440,2025-04-29,Tuesday,1,2025-04
138,customer51,1271,1.0,134000,09/02/1404,3,134000,2025-04-29,Tuesday,1,2025-04
138,customer51,1145,1.0,230000,09/02/1404,4,230000,2025-04-29,Tuesday,1,2025-04
139,customer52,855341301,4.0,436370,31/02/1404,1,1745480,2025-05-21,Wednesday,2,2025-05
139,customer52,855321101,5.0,33330,31/02/1404,2,166650,2025-05-21,Wednesday,2,2025-05
139,customer52,855321301,4.0,43890,31/02/1404,3,175560,2025-05-21,Wednesday,2,2025-05
139,customer52,855321501,3.0,61710,31/02/1404,4,185130,2025-05-21,Wednesday,2,2025-05
139,customer52,855321701,2.0,28160,31/02/1404,5,56320,2025-05-21,Wednesday,2,2025-05
139,customer52,807261201,1.0,26620,31/02/1404,6,26620,2025-05-21,Wednesday,2,2025-05
140,customer41,879516204,2.0,1100000,31/02/1404,1,2200000,2025-05-21,Wednesday,2,2025-05
142,customer1,819141025,100.0,460350,02/03/1404,1,46035000,2025-05-23,Friday,4,2025-05
142,customer1,855341801,10.0,1966910,02/03/1404,2,19669100,2025-05-23,Friday,4,2025-05
142,customer1,855341805,10.0,2745820,02/03/1404,3,27458200,2025-05-23,Friday,4,2025-05
142,customer1,855341809,2.0,3573900,02/03/1404,4,7147800,2025-05-23,Friday,4,2025-05
142,customer1,879273,158.0,155430,02/03/1404,5,24557940,2025-05-23,Friday,4,2025-05
143,customer53,807261401,69.0,24640,26/01/1404,1,1700160,2025-04-15,Tuesday,1,2025-04
144,customer26,819161020,12.0,258280,30/01/1404,1,3099360,2025-04-19,Saturday,5,2025-04
144,customer26,879164,2.0,2600000,30/01/1404,2,5200000,2025-04-19,Saturday,5,2025-04
144,customer26,879516044,2.0,3200000,30/01/1404,3,6400000,2025-04-19,Saturday,5,2025-04
144,customer26,879516173,2.0,18480000,30/01/1404,4,36960000,2025-04-19,Saturday,5,2025-04
144,customer26,855341909,1.0,851070,30/01/1404,5,851070,2025-04-19,Saturday,5,2025-04
144,customer26,855321741,4.0,215820,30/01/1404,6,863280,2025-04-19,Saturday,5,2025-04
144,customer26,855341309,1.0,520080,30/01/1404,7,520080,2025-04-19,Saturday,5,2025-04
144,customer26,118,2.0,60000,30/01/1404,8,120000,2025-04-19,Saturday,5,2025-04
144,customer26,855321201,2.0,31900,30/01/1404,9,63800,2025-04-19,Saturday,5,2025-04
144,customer26,807211125,10.0,17160,30/01/1404,10,171600,2025-04-19,Saturday,5,2025-04
144,customer26,855321501,3.0,61710,30/01/1404,11,185130,2025-04-19,Saturday,5,2025-04
144,customer26,855321301,5.0,43890,30/01/1404,12,219450,2025-04-19,Saturday,5,2025-04
144,customer26,855321505,2.0,87340,30/01/1404,13,174680,2025-04-19,Saturday,5,2025-04
144,customer26,861645155,1.0,2375560,30/01/1404,14,2375560,2025-04-19,Saturday,5,2025-04
144,customer26,819141025,4.0,460350,30/01/1404,15,1841400,2025-04-19,Saturday,5,2025-04
144,customer26,855341301,2.0,436370,30/01/1404,16,872740,2025-04-19,Saturday,5,2025-04
144,customer26,855341317,8.0,853600,30/01/1404,17,6828800,2025-04-19,Saturday,5,2025-04
144,customer26,855321605,3.0,80190,30/01/1404,18,240570,2025-04-19,Saturday,5,2025-04
144,customer26,807211109,10.0,12100,30/01/1404,19,121000,2025-04-19,Saturday,5,2025-04
144,customer26,641522,1.0,3521980,30/01/1404,20,3521980,2025-04-19,Saturday,5,2025-04
144,customer26,855321105,1.0,40700,30/01/1404,21,40700,2025-04-19,Saturday,5,2025-04
144,customer26,807211105,10.0,11000,30/01/1404,22,110000,2025-04-19,Saturday,5,2025-04
145,customer6,855162682,1.0,5943630,03/02/1404,1,5943630,2025-04-23,Wednesday,2,2025-04
145,customer6,516,1.0,1281940,03/02/1404,2,1281940,2025-04-23,Wednesday,2,2025-04
145,customer6,855141522,2.0,3615700,03/02/1404,3,7231400,2025-04-23,Wednesday,2,2025-04
146,customer54,855321705,2.0,36630,02/02/1404,1,73260,2025-04-22,Tuesday,1,2025-04
146,customer54,819141025,60.0,460350,02/02/1404,2,27621000,2025-04-22,Tuesday,1,2025-04
146,customer54,819141020,8.0,291720,02/02/1404,3,2333760,2025-04-22,Tuesday,1,2025-04
146,customer54,855321301,8.0,43890,02/02/1404,4,351120,2025-04-22,Tuesday,1,2025-04
146,customer54,855321305,4.0,69080,02/02/1404,5,276320,2025-04-22,Tuesday,1,2025-04
146,customer54,855321201,4.0,31900,02/02/1404,6,127600,2025-04-22,Tuesday,1,2025-04
146,customer54,855321605,3.0,80190,02/02/1404,7,240570,2025-04-22,Tuesday,1,2025-04
146,customer54,855321105,16.0,40700,02/02/1404,8,651200,2025-04-22,Tuesday,1,2025-04
147,customer22,879516204,2.0,1100000,27/02/1404,1,2200000,2025-05-17,Saturday,5,2025-05
147,customer22,879516158,1.0,53500000,27/02/1404,2,53500000,2025-05-17,Saturday,5,2025-05
147,customer22,879516167,1.0,18000000,27/02/1404,3,18000000,2025-05-17,Saturday,5,2025-05
147,customer22,879516159,1.0,31000000,27/02/1404,4,31000000,2025-05-17,Saturday,5,2025-05
147,customer22,879516160,1.0,18636000,27/02/1404,5,18636000,2025-05-17,Saturday,5,2025-05
148,customer21,819121025,36.0,536470,02/03/1404,1,19312920,2025-05-23,Friday,4,2025-05
148,customer21,879516198,1.0,3047660,02/03/1404,2,3047660,2025-05-23,Friday,4,2025-05
149,customer21,819121020,40.0,338140,03/02/1404,1,13525600,2025-04-23,Wednesday,2,2025-04
149,customer21,819121025,8.0,536470,03/02/1404,2,4291760,2025-04-23,Wednesday,2,2025-04
150,customer7,819161025,100.0,411730,16/02/1404,1,41173000,2025-05-06,Tuesday,1,2025-05
150,customer7,341901,20.0,659840,16/02/1404,2,13196800,2025-05-06,Tuesday,1,2025-05
150,customer7,861645151,15.0,1600060,16/02/1404,3,24000900,2025-05-06,Tuesday,1,2025-05
150,customer7,855321501,170.0,61710,16/02/1404,4,10490700,2025-05-06,Tuesday,1,2025-05
150,customer7,855341301,120.0,436370,16/02/1404,5,52364400,2025-05-06,Tuesday,1,2025-05
150,customer7,807211109,80.0,11000,16/02/1404,6,880000,2025-05-06,Tuesday,1,2025-05
151,customer55,855121186,3.0,849970,16/02/1404,1,2549910,2025-05-06,Tuesday,1,2025-05
151,customer55,121180,3.0,476520,16/02/1404,2,1429560,2025-05-06,Tuesday,1,2025-05
151,customer55,855121182,3.0,631400,16/02/1404,3,1894200,2025-05-06,Tuesday,1,2025-05
151,customer55,516,1.0,1281940,16/02/1404,4,1281940,2025-05-06,Tuesday,1,2025-05
151,customer55,855341121,3.0,902770,16/02/1404,1,2708310,2025-05-06,Tuesday,1,2025-05
151,customer55,855321301,2.0,43890,16/02/1404,2,87780,2025-05-06,Tuesday,1,2025-05
151,customer55,855321501,1.0,61710,16/02/1404,3,61710,2025-05-06,Tuesday,1,2025-05
151,customer55,861645201,1.0,1636030,16/02/1404,4,1636030,2025-05-06,Tuesday,1,2025-05
151,customer55,855121244,1.0,1952170,16/02/1404,5,1952170,2025-05-06,Tuesday,1,2025-05
151,customer55,855321309,2.0,115830,16/02/1404,6,231660,2025-05-06,Tuesday,1,2025-05
151,customer55,861645159,1.0,3526820,16/02/1404,7,3526820,2025-05-06,Tuesday,1,2025-05
153,customer11,962,72.0,656150,17/02/1404,1,47242800,2025-05-07,Wednesday,2,2025-05
154,customer26,855141534,2.0,2576310,20/02/1404,1,5152620,2025-05-10,Saturday,5,2025-05
154,customer26,855141530,1.0,2799720,20/02/1404,2,2799720,2025-05-10,Saturday,5,2025-05
154,customer26,807341212,1.0,1079500,20/02/1404,3,1079500,2025-05-10,Saturday,5,2025-05
154,customer26,855161110,1.0,1983630,20/02/1404,4,1983630,2025-05-10,Saturday,5,2025-05
155,customer41,962,2.0,547580,20/02/1404,1,1095160,2025-05-10,Saturday,5,2025-05
156,customer1,855321301,250.0,43890,20/02/1404,1,10972500,2025-05-10,Saturday,5,2025-05
